RIDE_ID,driver_id,created_date_local,driver_rating,distance_travelled,total_fare,hour_of_day,day_of_week,hour_block,year,month
1351739,942,2017-03-26 14:32:08-05:00,5.0,2050.0,6.41,14,Sunday,12-15,2017,3
1351778,2188,2017-03-26 14:34:42-05:00,5.0,1544.0,6.06,14,Sunday,12-15,2017,3
1351784,931,2017-03-26 14:41:46-05:00,5.0,8928.0,26.39,14,Sunday,12-15,2017,3
1351787,846,2017-03-26 14:42:59-05:00,,1934.0,6.49,14,Sunday,12-15,2017,3
1351806,156,2017-03-26 14:41:12-05:00,5.0,4541.0,8.8,14,Sunday,12-15,2017,3
1351809,2229,2017-03-26 14:45:32-05:00,5.0,15909.0,17.62,14,Sunday,12-15,2017,3
1351830,3283,2017-03-26 14:45:51-05:00,5.0,3070.0,7.39,14,Sunday,12-15,2017,3
1351839,3906,2017-03-26 14:47:58-05:00,5.0,19491.0,22.85,14,Sunday,12-15,2017,3
1351841,942,2017-03-26 14:48:08-05:00,5.0,5201.0,9.44,14,Sunday,12-15,2017,3
1351843,2188,2017-03-26 14:47:32-05:00,5.0,10494.0,14.89,14,Sunday,12-15,2017,3
1351848,846,2017-03-26 14:52:56-05:00,5.0,2654.0,6.76,14,Sunday,12-15,2017,3
1351896,156,2017-03-26 14:58:21-05:00,5.0,18460.0,20.98,14,Sunday,12-15,2017,3
1351922,2364,2017-03-26 14:58:41-05:00,5.0,26616.0,27.44,14,Sunday,12-15,2017,3
1351931,3283,2017-03-26 15:00:06-05:00,,25046.0,23.86,15,Sunday,12-15,2017,3
1351945,931,2017-03-26 15:07:14-05:00,5.0,5398.0,9.52,15,Sunday,12-15,2017,3
1351956,1577,2017-03-26 15:09:25-05:00,5.0,15779.0,17.49,15,Sunday,12-15,2017,3
1351968,942,2017-03-26 15:09:58-05:00,5.0,3582.0,8.27,15,Sunday,12-15,2017,3
1351984,654,2017-03-26 15:07:05-05:00,5.0,13034.0,16.11,15,Sunday,12-15,2017,3
1351989,2456,2017-03-26 15:14:24-05:00,5.0,15427.0,19.03,15,Sunday,12-15,2017,3
1352012,846,2017-03-26 15:13:32-05:00,1.0,12936.0,15.27,15,Sunday,12-15,2017,3
1352040,931,2017-03-26 15:21:33-05:00,5.0,1039.0,6.06,15,Sunday,12-15,2017,3
1352091,931,2017-03-26 15:30:39-05:00,5.0,1109.0,6.06,15,Sunday,12-15,2017,3
1352106,942,2017-03-26 15:33:00-05:00,5.0,2039.0,6.68,15,Sunday,12-15,2017,3
1352129,156,2017-03-26 15:34:44-05:00,5.0,8221.0,12.2,15,Sunday,12-15,2017,3
1352144,931,2017-03-26 15:37:22-05:00,5.0,3572.0,7.45,15,Sunday,12-15,2017,3
1352155,1570,2017-03-26 15:38:17-05:00,5.0,1765.0,6.06,15,Sunday,12-15,2017,3
1352166,846,2017-03-26 15:39:40-05:00,5.0,7877.0,10.66,15,Sunday,12-15,2017,3
1352195,2456,2017-03-26 15:42:17-05:00,,26063.0,27.14,15,Sunday,12-15,2017,3
1352212,3283,2017-03-26 15:46:37-05:00,5.0,2534.0,6.35,15,Sunday,12-15,2017,3
1352220,1570,2017-03-26 15:48:25-05:00,,15994.0,19.52,15,Sunday,12-15,2017,3
1352247,654,2017-03-26 15:51:41-05:00,5.0,11395.0,18.48,15,Sunday,12-15,2017,3
1352250,931,2017-03-26 15:48:06-05:00,,1935.0,8.08,15,Sunday,12-15,2017,3
1352269,156,2017-03-26 15:53:44-05:00,5.0,4293.0,11.96,15,Sunday,12-15,2017,3
1352282,3283,2017-03-26 15:58:06-05:00,5.0,9588.0,18.08,15,Sunday,12-15,2017,3
1352303,846,2017-03-26 15:55:34-05:00,5.0,14707.0,20.66,15,Sunday,12-15,2017,3
1352326,931,2017-03-26 16:04:26-05:00,,2611.0,9.45,16,Sunday,16-19,2017,3
1352364,2229,2017-03-26 16:00:13-05:00,,14225.0,17.38,16,Sunday,16-19,2017,3
1352383,3906,2017-03-26 16:13:55-05:00,5.0,12930.0,16.56,16,Sunday,16-19,2017,3
1352386,156,2017-03-26 16:13:28-05:00,4.0,1946.0,8.08,16,Sunday,16-19,2017,3
1352406,3283,2017-03-26 16:15:59-05:00,5.0,2283.0,7.58,16,Sunday,16-19,2017,3
1352415,931,2017-03-26 16:21:04-05:00,,17603.0,21.97,16,Sunday,16-19,2017,3
1352471,156,2017-03-26 16:28:35-05:00,5.0,2557.0,9.51,16,Sunday,16-19,2017,3
1352509,1570,2017-03-26 16:35:08-05:00,5.0,8503.0,17.53,16,Sunday,16-19,2017,3
1352527,2229,2017-03-26 16:36:14-05:00,5.0,3070.0,9.64,16,Sunday,16-19,2017,3
1352560,2364,2017-03-26 16:40:10-05:00,5.0,4861.0,8.91,16,Sunday,16-19,2017,3
1352589,2229,2017-03-26 16:47:24-05:00,5.0,2697.0,7.32,16,Sunday,16-19,2017,3
1352627,156,2017-03-26 16:41:18-05:00,5.0,3493.0,8.66,16,Sunday,16-19,2017,3
1352636,1570,2017-03-26 16:52:59-05:00,,5717.0,10.7,16,Sunday,16-19,2017,3
1352641,2364,2017-03-26 16:54:49-05:00,5.0,3114.0,7.18,16,Sunday,16-19,2017,3
1352643,654,2017-03-26 16:47:11-05:00,2.0,11398.0,17.03,16,Sunday,16-19,2017,3
1352671,2229,2017-03-26 16:58:34-05:00,5.0,1344.0,6.06,16,Sunday,16-19,2017,3
1352712,4008,2017-03-26 17:01:06-05:00,5.0,861.0,6.06,17,Sunday,16-19,2017,3
1352753,2229,2017-03-26 17:08:32-05:00,5.0,3682.0,7.66,17,Sunday,16-19,2017,3
1352763,4008,2017-03-26 17:08:49-05:00,5.0,2319.0,6.66,17,Sunday,16-19,2017,3
1352782,156,2017-03-26 17:07:16-05:00,5.0,2991.0,7.18,17,Sunday,16-19,2017,3
1352783,2364,2017-03-26 17:06:08-05:00,3.0,1368.0,6.06,17,Sunday,16-19,2017,3
1352813,1570,2017-03-26 17:16:09-05:00,5.0,1830.0,7.07,17,Sunday,16-19,2017,3
1352822,3906,2017-03-26 17:12:01-05:00,4.0,5471.0,18.1,17,Sunday,16-19,2017,3
1352862,2364,2017-03-26 17:21:12-05:00,4.0,3364.0,7.55,17,Sunday,16-19,2017,3
1352869,2229,2017-03-26 17:19:18-05:00,5.0,5121.0,14.62,17,Sunday,16-19,2017,3
1352891,156,2017-03-26 17:23:17-05:00,5.0,7982.0,10.94,17,Sunday,16-19,2017,3
1352901,931,2017-03-26 17:29:18-05:00,,13014.0,14.02,17,Sunday,16-19,2017,3
1352935,1570,2017-03-26 17:31:45-05:00,,5607.0,11.88,17,Sunday,16-19,2017,3
1352948,4008,2017-03-26 17:30:20-05:00,5.0,3985.0,11.92,17,Sunday,16-19,2017,3
1352999,156,2017-03-26 17:42:51-05:00,5.0,6541.0,10.01,17,Sunday,16-19,2017,3
1353026,1570,2017-03-26 17:48:12-05:00,4.0,2693.0,6.98,17,Sunday,16-19,2017,3
1353047,931,2017-03-26 17:50:54-05:00,5.0,1293.0,6.06,17,Sunday,16-19,2017,3
1353065,4008,2017-03-26 17:51:43-05:00,5.0,2692.0,7.67,17,Sunday,16-19,2017,3
1353095,2364,2017-03-26 17:59:49-05:00,5.0,955.0,6.06,17,Sunday,16-19,2017,3
1353109,1570,2017-03-26 18:01:25-05:00,5.0,3320.0,6.76,18,Sunday,16-19,2017,3
1353129,931,2017-03-26 18:03:23-05:00,5.0,4765.0,8.36,18,Sunday,16-19,2017,3
1353158,2372,2017-03-26 18:04:59-05:00,5.0,11808.0,15.82,18,Sunday,16-19,2017,3
1353201,4008,2017-03-26 18:10:00-05:00,5.0,2451.0,7.28,18,Sunday,16-19,2017,3
1353216,1570,2017-03-26 18:14:15-05:00,5.0,16206.0,39.08,18,Sunday,16-19,2017,3
1353227,654,2017-03-26 18:09:39-05:00,5.0,15597.0,17.13,18,Sunday,16-19,2017,3
1353254,931,2017-03-26 18:14:34-05:00,5.0,1588.0,6.06,18,Sunday,16-19,2017,3
1353295,3775,2017-03-26 18:26:18-05:00,5.0,10349.0,25.73,18,Sunday,16-19,2017,3
1353308,4008,2017-03-26 18:28:51-05:00,5.0,2063.0,6.35,18,Sunday,16-19,2017,3
1353314,3283,2017-03-26 18:22:03-05:00,5.0,22523.0,23.09,18,Sunday,16-19,2017,3
1353330,931,2017-03-26 18:29:31-05:00,5.0,26307.0,24.04,18,Sunday,16-19,2017,3
1353384,4008,2017-03-26 18:36:50-05:00,5.0,11017.0,13.88,18,Sunday,16-19,2017,3
1353440,2364,2017-03-26 18:44:49-05:00,5.0,2747.0,7.91,18,Sunday,16-19,2017,3
1353452,2229,2017-03-26 18:46:33-05:00,5.0,10461.0,14.45,18,Sunday,16-19,2017,3
1353502,156,2017-03-26 18:51:10-05:00,5.0,1417.0,6.06,18,Sunday,16-19,2017,3
1353504,2372,2017-03-26 18:56:05-05:00,5.0,9707.0,13.76,18,Sunday,16-19,2017,3
1353547,4137,2017-03-26 19:01:20-05:00,5.0,35566.41,1027.4,19,Sunday,16-19,2017,3
1353560,3283,2017-03-26 19:05:16-05:00,5.0,4081.0,7.65,19,Sunday,16-19,2017,3
1353563,2364,2017-03-26 19:05:18-05:00,5.0,9559.0,12.22,19,Sunday,16-19,2017,3
1353570,931,2017-03-26 19:01:32-05:00,5.0,9696.0,12.41,19,Sunday,16-19,2017,3
1353573,156,2017-03-26 19:04:20-05:00,5.0,2185.0,6.84,19,Sunday,16-19,2017,3
1353653,3283,2017-03-26 19:20:17-05:00,5.0,6491.0,10.01,19,Sunday,16-19,2017,3
1353658,2229,2017-03-26 19:19:37-05:00,5.0,6079.0,10.99,19,Sunday,16-19,2017,3
1353663,156,2017-03-26 19:20:50-05:00,5.0,2315.0,7.09,19,Sunday,16-19,2017,3
1353672,931,2017-03-26 19:23:01-05:00,5.0,3894.0,8.63,19,Sunday,16-19,2017,3
1353676,1570,2017-03-26 19:22:19-05:00,5.0,36412.0,33.02,19,Sunday,16-19,2017,3
1353729,2372,2017-03-26 19:28:17-05:00,5.0,3991.0,7.89,19,Sunday,16-19,2017,3
1353777,156,2017-03-26 19:39:19-05:00,,13850.0,16.27,19,Sunday,16-19,2017,3
1353780,931,2017-03-26 19:37:15-05:00,1.0,6222.0,12.26,19,Sunday,16-19,2017,3
1353811,4008,2017-03-26 19:42:07-05:00,3.0,14719.0,16.39,19,Sunday,16-19,2017,3
1353816,2372,2017-03-26 19:44:06-05:00,5.0,2068.0,6.39,19,Sunday,16-19,2017,3
1353817,2229,2017-03-26 19:41:03-05:00,4.0,6343.0,10.24,19,Sunday,16-19,2017,3
1353833,3906,2017-03-26 19:48:19-05:00,5.0,4169.0,15.94,19,Sunday,16-19,2017,3
1353856,2364,2017-03-26 19:44:30-05:00,5.0,15345.0,17.85,19,Sunday,16-19,2017,3
1353858,3283,2017-03-26 19:51:26-05:00,5.0,8323.0,11.37,19,Sunday,16-19,2017,3
1353872,4137,2017-03-26 19:48:42-05:00,5.0,22789.0,23.31,19,Sunday,16-19,2017,3
1353883,2372,2017-03-26 20:01:46-05:00,5.0,2950.0,7.93,20,Sunday,20-23,2017,3
1353931,931,2017-03-26 20:08:11-05:00,5.0,2103.0,6.18,20,Sunday,20-23,2017,3
1353984,4008,2017-03-26 20:15:29-05:00,5.0,2119.0,6.48,20,Sunday,20-23,2017,3
1354004,2372,2017-03-26 20:21:19-05:00,5.0,3349.0,7.44,20,Sunday,20-23,2017,3
1354007,3283,2017-03-26 20:21:54-05:00,5.0,23134.0,24.22,20,Sunday,20-23,2017,3
1354062,3775,2017-03-26 20:29:01-05:00,5.0,5215.0,10.23,20,Sunday,20-23,2017,3
1354071,2372,2017-03-26 20:32:16-05:00,5.0,3273.0,8.5,20,Sunday,20-23,2017,3
1354075,4008,2017-03-26 20:29:10-05:00,5.0,3580.0,7.52,20,Sunday,20-23,2017,3
1354092,156,2017-03-26 20:30:59-05:00,5.0,4541.0,9.69,20,Sunday,20-23,2017,3
1354149,2229,2017-03-26 20:43:52-05:00,5.0,4221.0,8.12,20,Sunday,20-23,2017,3
1354168,2372,2017-03-26 20:50:08-05:00,,10502.0,12.8,20,Sunday,20-23,2017,3
1354177,3775,2017-03-26 20:52:42-05:00,5.0,1413.0,6.06,20,Sunday,20-23,2017,3
1354192,2364,2017-03-26 20:54:47-05:00,5.0,948.0,6.06,20,Sunday,20-23,2017,3
1354226,3283,2017-03-26 20:56:19-05:00,5.0,41655.0,40.46,20,Sunday,20-23,2017,3
1354252,2229,2017-03-26 21:02:40-05:00,4.0,12899.0,16.02,21,Sunday,20-23,2017,3
1354269,2372,2017-03-26 21:07:50-05:00,5.0,9793.0,14.06,21,Sunday,20-23,2017,3
1354275,4008,2017-03-26 21:10:14-05:00,5.0,3869.0,8.1,21,Sunday,20-23,2017,3
1354284,3775,2017-03-26 21:12:40-05:00,5.0,1775.0,6.08,21,Sunday,20-23,2017,3
1354290,2364,2017-03-26 21:10:10-05:00,,1194.0,6.06,21,Sunday,20-23,2017,3
1354304,156,2017-03-26 21:09:22-05:00,5.0,4878.0,9.24,21,Sunday,20-23,2017,3
1354324,4137,2017-03-26 21:19:43-05:00,5.0,13662.0,15.55,21,Sunday,20-23,2017,3
1354327,2364,2017-03-26 21:19:39-05:00,5.0,6097.0,10.18,21,Sunday,20-23,2017,3
1354354,3775,2017-03-26 21:25:10-05:00,5.0,8677.0,16.18,21,Sunday,20-23,2017,3
1354357,4008,2017-03-26 21:20:13-05:00,5.0,5262.0,9.75,21,Sunday,20-23,2017,3
1354415,2364,2017-03-26 21:34:07-05:00,5.0,2035.0,6.06,21,Sunday,20-23,2017,3
1354416,2229,2017-03-26 21:30:13-05:00,3.0,4729.0,7.87,21,Sunday,20-23,2017,3
1354421,2372,2017-03-26 21:29:18-05:00,5.0,1243.0,6.06,21,Sunday,20-23,2017,3
1354455,4008,2017-03-26 21:40:33-05:00,5.0,7296.0,10.76,21,Sunday,20-23,2017,3
1354465,156,2017-03-26 21:35:13-05:00,5.0,13096.0,17.17,21,Sunday,20-23,2017,3
1354492,4137,2017-03-26 21:50:55-05:00,5.0,18031.0,18.61,21,Sunday,20-23,2017,3
1354493,2364,2017-03-26 21:50:25-05:00,5.0,4971.0,8.39,21,Sunday,20-23,2017,3
1354549,2229,2017-03-26 21:55:52-05:00,5.0,6304.0,11.2,21,Sunday,20-23,2017,3
1354560,3775,2017-03-26 22:06:08-05:00,5.0,2728.0,7.53,22,Sunday,20-23,2017,3
1354568,4008,2017-03-26 21:59:54-05:00,5.0,25702.0,27.35,21,Sunday,20-23,2017,3
1354598,2372,2017-03-26 22:08:19-05:00,5.0,6237.0,12.13,22,Sunday,20-23,2017,3
1354620,3775,2017-03-26 22:18:53-05:00,5.0,4196.0,8.21,22,Sunday,20-23,2017,3
1354650,2364,2017-03-26 22:23:36-05:00,5.0,9536.0,12.24,22,Sunday,20-23,2017,3
1354653,156,2017-03-26 22:24:21-05:00,5.0,2284.0,6.24,22,Sunday,20-23,2017,3
1354655,4137,2017-03-26 22:23:56-05:00,4.0,1145.0,6.06,22,Sunday,20-23,2017,3
1354661,3283,2017-03-26 22:22:03-05:00,5.0,7671.0,11.08,22,Sunday,20-23,2017,3
1354701,3775,2017-03-26 22:30:47-05:00,5.0,3899.0,7.79,22,Sunday,20-23,2017,3
1354718,156,2017-03-26 22:34:46-05:00,5.0,2350.0,6.22,22,Sunday,20-23,2017,3
1354734,4137,2017-03-26 22:34:27-05:00,5.0,3727.0,8.19,22,Sunday,20-23,2017,3
1354758,2372,2017-03-26 22:34:12-05:00,2.0,8657.0,11.07,22,Sunday,20-23,2017,3
1354798,156,2017-03-26 22:50:09-05:00,5.0,6014.0,10.63,22,Sunday,20-23,2017,3
1354805,3775,2017-03-26 22:48:59-05:00,5.0,10005.0,14.76,22,Sunday,20-23,2017,3
1354842,2372,2017-03-26 22:54:36-05:00,5.0,4839.0,8.69,22,Sunday,20-23,2017,3
1354848,2364,2017-03-26 22:53:58-05:00,5.0,2889.0,7.98,22,Sunday,20-23,2017,3
1354854,4008,2017-03-26 22:57:19-05:00,5.0,4909.0,10.04,22,Sunday,20-23,2017,3
1354897,2364,2017-03-26 23:11:49-05:00,5.0,2879.0,8.47,23,Sunday,20-23,2017,3
1354900,4137,2017-03-26 23:08:20-05:00,5.0,15438.0,15.89,23,Sunday,20-23,2017,3
1354903,156,2017-03-26 23:08:13-05:00,5.0,3142.0,7.35,23,Sunday,20-23,2017,3
1354937,3283,2017-03-26 23:16:35-05:00,5.0,8912.0,11.37,23,Sunday,20-23,2017,3
1354942,3775,2017-03-26 23:20:12-05:00,5.0,3127.0,7.3,23,Sunday,20-23,2017,3
1354943,4008,2017-03-26 23:16:14-05:00,5.0,4224.0,8.09,23,Sunday,20-23,2017,3
1354960,156,2017-03-26 23:21:57-05:00,,2318.0,6.31,23,Sunday,20-23,2017,3
1354980,2364,2017-03-26 23:29:01-05:00,5.0,5134.0,8.99,23,Sunday,20-23,2017,3
1355007,4137,2017-03-26 23:29:51-05:00,5.0,35449.0,31.91,23,Sunday,20-23,2017,3
1355016,3775,2017-03-26 23:37:15-05:00,5.0,3430.0,8.43,23,Sunday,20-23,2017,3
1355026,4008,2017-03-26 23:31:18-05:00,5.0,30968.0,29.0,23,Sunday,20-23,2017,3
1355039,156,2017-03-26 23:39:23-05:00,5.0,6010.0,10.89,23,Sunday,20-23,2017,3
1355052,2364,2017-03-26 23:42:48-05:00,,7684.0,11.46,23,Sunday,20-23,2017,3
1355076,3775,2017-03-26 23:54:35-05:00,5.0,5046.0,8.17,23,Sunday,20-23,2017,3
1355106,156,2017-03-26 23:58:31-05:00,5.0,27442.0,26.04,23,Sunday,20-23,2017,3
1377576,3302,2017-03-31 00:01:30-05:00,4.0,742.0,6.06,0,Friday,0-3,2017,3
1377635,4137,2017-03-31 00:02:42-05:00,5.0,4021.0,7.94,0,Friday,0-3,2017,3
1377662,3818,2017-03-31 00:10:23-05:00,5.0,2454.0,7.27,0,Friday,0-3,2017,3
1377669,3775,2017-03-31 00:09:57-05:00,5.0,5979.0,13.05,0,Friday,0-3,2017,3
1377678,3735,2017-03-31 00:11:25-05:00,5.0,10341.0,12.87,0,Friday,0-3,2017,3
1377705,2804,2017-03-31 00:15:42-05:00,5.0,5881.0,9.83,0,Friday,0-3,2017,3
1377717,2996,2017-03-31 00:15:04-05:00,5.0,5802.0,11.07,0,Friday,0-3,2017,3
1377786,3775,2017-03-31 00:29:14-05:00,5.0,4006.0,9.11,0,Friday,0-3,2017,3
1377802,3302,2017-03-31 00:26:41-05:00,5.0,2746.0,6.8,0,Friday,0-3,2017,3
1377810,3402,2017-03-31 00:27:23-05:00,5.0,31532.0,29.84,0,Friday,0-3,2017,3
1377819,2804,2017-03-31 00:31:15-05:00,5.0,15163.0,16.17,0,Friday,0-3,2017,3
1377868,3906,2017-03-31 00:41:23-05:00,5.0,2465.0,12.46,0,Friday,0-3,2017,3
1377869,458,2017-03-31 00:40:55-05:00,5.0,1459.0,6.06,0,Friday,0-3,2017,3
1377877,3302,2017-03-31 00:42:29-05:00,5.0,1499.0,6.06,0,Friday,0-3,2017,3
1377882,3735,2017-03-31 00:38:16-05:00,5.0,884.0,6.06,0,Friday,0-3,2017,3
1377913,3775,2017-03-31 00:48:07-05:00,5.0,7409.0,11.47,0,Friday,0-3,2017,3
1377933,3302,2017-03-31 00:50:22-05:00,5.0,1302.0,6.06,0,Friday,0-3,2017,3
1377940,3818,2017-03-31 00:43:54-05:00,5.0,12270.0,13.82,0,Friday,0-3,2017,3
1377968,458,2017-03-31 00:51:10-05:00,5.0,5400.0,9.42,0,Friday,0-3,2017,3
1377986,2996,2017-03-31 00:54:45-05:00,1.0,3382.0,8.09,0,Friday,0-3,2017,3
1377989,4137,2017-03-31 00:57:02-05:00,5.0,9979.0,13.83,0,Friday,0-3,2017,3
1377990,3302,2017-03-31 00:56:40-05:00,5.0,2698.0,6.73,0,Friday,0-3,2017,3
1378045,3775,2017-03-31 01:04:15-05:00,5.0,13976.0,15.5,1,Friday,0-3,2017,3
1378060,3906,2017-03-31 01:06:23-05:00,5.0,7300.0,10.76,1,Friday,0-3,2017,3
1378069,3735,2017-03-31 01:08:10-05:00,5.0,9725.0,12.82,1,Friday,0-3,2017,3
1378079,458,2017-03-31 01:08:39-05:00,5.0,5377.0,9.37,1,Friday,0-3,2017,3
1378082,3818,2017-03-31 01:05:39-05:00,5.0,36475.0,32.82,1,Friday,0-3,2017,3
1378083,3302,2017-03-31 01:10:35-05:00,5.0,23776.0,24.99,1,Friday,0-3,2017,3
1378104,2996,2017-03-31 01:14:07-05:00,5.0,2807.0,7.14,1,Friday,0-3,2017,3
1378119,3402,2017-03-31 01:08:44-05:00,5.0,33020.0,31.61,1,Friday,0-3,2017,3
1378145,4137,2017-03-31 01:18:51-05:00,5.0,4238.0,9.17,1,Friday,0-3,2017,3
1378168,3906,2017-03-31 01:22:15-05:00,5.0,305.0,12.12,1,Friday,0-3,2017,3
1378172,458,2017-03-31 01:23:36-05:00,5.0,3235.0,7.48,1,Friday,0-3,2017,3
1378183,2996,2017-03-31 01:26:06-05:00,5.0,3648.0,7.21,1,Friday,0-3,2017,3
1378263,458,2017-03-31 01:35:24-05:00,5.0,583.0,8.08,1,Friday,0-3,2017,3
1378272,3775,2017-03-31 01:36:27-05:00,5.0,3376.0,10.16,1,Friday,0-3,2017,3
1378273,3735,2017-03-31 01:38:09-05:00,5.0,5589.0,17.21,1,Friday,0-3,2017,3
1378282,931,2017-03-31 01:40:38-05:00,5.0,3348.0,12.71,1,Friday,0-3,2017,3
1378310,2996,2017-03-31 01:37:53-05:00,5.0,5786.0,16.54,1,Friday,0-3,2017,3
1378322,4137,2017-03-31 01:44:48-05:00,4.0,6374.0,14.34,1,Friday,0-3,2017,3
1378331,458,2017-03-31 01:47:31-05:00,5.0,6156.0,15.76,1,Friday,0-3,2017,3
1378370,3906,2017-03-31 01:54:49-05:00,5.0,2926.0,24.01,1,Friday,0-3,2017,3
1378382,3302,2017-03-31 01:52:15-05:00,5.0,5121.0,8.82,1,Friday,0-3,2017,3
1378383,3775,2017-03-31 01:56:10-05:00,,11884.0,24.88,1,Friday,0-3,2017,3
1378385,2996,2017-03-31 01:56:26-05:00,5.0,1066.0,6.06,1,Friday,0-3,2017,3
1378409,3735,2017-03-31 01:58:15-05:00,5.0,847.0,6.06,1,Friday,0-3,2017,3
1378422,4137,2017-03-31 01:59:17-05:00,5.0,10172.0,13.6,1,Friday,0-3,2017,3
1378465,458,2017-03-31 02:05:29-05:00,5.0,3982.0,7.35,2,Friday,0-3,2017,3
1378472,3735,2017-03-31 02:04:35-05:00,4.0,6462.0,13.66,2,Friday,0-3,2017,3
1378474,3818,2017-03-31 02:04:50-05:00,5.0,22466.0,43.65,2,Friday,0-3,2017,3
1378480,1078,2017-03-31 02:06:12-05:00,4.0,36276.0,32.19,2,Friday,0-3,2017,3
1378485,2996,2017-03-31 02:06:09-05:00,5.0,3813.0,14.16,2,Friday,0-3,2017,3
1378493,558,2017-03-31 02:10:19-05:00,5.0,10901.0,25.68,2,Friday,0-3,2017,3
1378499,3302,2017-03-31 02:08:14-05:00,5.0,1836.0,10.1,2,Friday,0-3,2017,3
1378508,931,2017-03-31 02:06:58-05:00,5.0,4675.0,32.54,2,Friday,0-3,2017,3
1378559,458,2017-03-31 02:14:52-05:00,,8891.0,12.03,2,Friday,0-3,2017,3
1378594,2996,2017-03-31 02:20:42-05:00,5.0,5664.0,13.39,2,Friday,0-3,2017,3
1378607,3302,2017-03-31 02:24:35-05:00,5.0,7238.0,18.81,2,Friday,0-3,2017,3
1378608,3402,2017-03-31 02:21:33-05:00,5.0,32299.0,30.54,2,Friday,0-3,2017,3
1378618,3906,2017-03-31 02:25:47-05:00,5.0,8194.0,32.68,2,Friday,0-3,2017,3
1378625,4137,2017-03-31 02:24:15-05:00,5.0,2227.0,11.62,2,Friday,0-3,2017,3
1378629,3775,2017-03-31 02:25:29-05:00,3.0,3154.0,10.67,2,Friday,0-3,2017,3
1378677,931,2017-03-31 02:35:34-05:00,5.0,4449.0,10.79,2,Friday,0-3,2017,3
1378684,2996,2017-03-31 02:39:59-05:00,3.0,13927.0,32.82,2,Friday,0-3,2017,3
1378694,3302,2017-03-31 02:43:26-05:00,5.0,3797.0,7.88,2,Friday,0-3,2017,3
1378700,1078,2017-03-31 02:41:50-05:00,5.0,30602.0,27.89,2,Friday,0-3,2017,3
1378708,3818,2017-03-31 02:43:01-05:00,5.0,20966.0,20.52,2,Friday,0-3,2017,3
1378710,3906,2017-03-31 02:52:01-05:00,,17649.0,22.22,2,Friday,0-3,2017,3
1378731,3302,2017-03-31 03:03:25-05:00,5.0,4894.0,8.8,3,Friday,0-3,2017,3
1378756,458,2017-03-31 03:16:56-05:00,5.0,2378.0,7.68,3,Friday,0-3,2017,3
1378758,3302,2017-03-31 03:16:24-05:00,5.0,5622.0,9.64,3,Friday,0-3,2017,3
1378769,3906,2017-03-31 03:25:00-05:00,5.0,2066.0,6.11,3,Friday,0-3,2017,3
1378777,931,2017-03-31 03:28:51-05:00,5.0,11068.0,16.31,3,Friday,0-3,2017,3
1378787,3906,2017-03-31 03:37:03-05:00,,7424.0,11.19,3,Friday,0-3,2017,3
1378799,458,2017-03-31 03:45:18-05:00,5.0,13712.0,19.55,3,Friday,0-3,2017,3
1378801,3302,2017-03-31 03:43:42-05:00,5.0,16301.0,18.23,3,Friday,0-3,2017,3
1378820,3906,2017-03-31 03:51:19-05:00,5.0,20416.0,20.64,3,Friday,0-3,2017,3
1378834,2170,2017-03-31 04:02:52-05:00,5.0,3315.0,6.93,4,Friday,4-7,2017,3
1378853,931,2017-03-31 04:21:51-05:00,5.0,17680.0,18.21,4,Friday,4-7,2017,3
1378854,2456,2017-03-31 04:16:10-05:00,5.0,18707.0,20.25,4,Friday,4-7,2017,3
1378865,2170,2017-03-31 04:22:16-05:00,5.0,20001.0,19.92,4,Friday,4-7,2017,3
1378887,458,2017-03-31 04:34:12-05:00,5.0,14827.0,17.03,4,Friday,4-7,2017,3
1378899,931,2017-03-31 04:45:16-05:00,5.0,7196.0,10.82,4,Friday,4-7,2017,3
1378918,3302,2017-03-31 05:01:56-05:00,4.0,17282.0,18.27,5,Friday,4-7,2017,3
1378920,2456,2017-03-31 04:59:38-05:00,5.0,16853.0,17.51,4,Friday,4-7,2017,3
1378921,931,2017-03-31 05:06:04-05:00,5.0,17700.0,39.33,5,Friday,4-7,2017,3
1378927,2170,2017-03-31 05:05:08-05:00,5.0,18668.0,19.37,5,Friday,4-7,2017,3
1378971,931,2017-03-31 05:35:06-05:00,5.0,5410.0,8.74,5,Friday,4-7,2017,3
1378984,2456,2017-03-31 05:36:15-05:00,5.0,21835.0,21.8,5,Friday,4-7,2017,3
1379001,931,2017-03-31 05:51:39-05:00,5.0,17921.0,18.19,5,Friday,4-7,2017,3
1379002,2170,2017-03-31 05:47:06-05:00,5.0,17900.0,18.62,5,Friday,4-7,2017,3
1379048,1078,2017-03-31 06:24:54-05:00,5.0,4196.0,8.01,6,Friday,4-7,2017,3
1379091,1078,2017-03-31 06:52:08-05:00,5.0,30962.0,32.37,6,Friday,4-7,2017,3
1379108,931,2017-03-31 06:56:58-05:00,3.0,9034.0,13.96,6,Friday,4-7,2017,3
1379111,2170,2017-03-31 07:00:32-05:00,5.0,18330.0,18.64,7,Friday,4-7,2017,3
1379114,2456,2017-03-31 06:57:12-05:00,5.0,6392.0,9.36,6,Friday,4-7,2017,3
1379120,2312,2017-03-31 07:01:09-05:00,5.0,18555.0,23.6,7,Friday,4-7,2017,3
1379155,2456,2017-03-31 07:19:08-05:00,5.0,2960.0,7.67,7,Friday,4-7,2017,3
